"bldgKey","officialName","primaryDisplay","assetNumber","facilitiesCode","ucdhsBldgNum","location","affiliation","category","primaryUse","address","city","county","state","zip","countryCode","addressCode","latitude","longitude","occupied","onOffCampus","cefaName","cefaFireResistConsTypCd","planning","condition","defaultOMPElig","ompEligMethod","ownership","floors","height","footprint","perimeter","basicGross","cuGross","circulation","custodial","mechanical","parking","toilet","nasf","asf","spaceCount","netUsable","structural","outsideGross","relatedGross","maintainedGross","janitorized","constructed","renovated","vacated","demolished","ompEligSummary"
"DV-01-000969","John E. Thurman, Jr., Hall","Thurman Laboratory","4567","G064",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","620 West Health Sciences Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53279,-121.76645,"1988-01-01","ON-CAMPUS","THURMAN","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","NX - Not Owned, Other Charge",1,28,47099,NA,58153,4089,6072,143,18260,0,598,25073,28253,138,53326,4827,62242,60198,60198,53326,"1988-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 0.0% / Other 100.0%"
"DV-01-000970","Primate Colony Office","Primate Colony Office","4593","S027",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","172 North Colony Road","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",38.54008,-121.80596,"1988-01-01","ON-CAMPUS","PRIM COL OFC","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,13,2112,NA,2088,0,413,0,0,0,0,413,1459,10,1872,216,2088,2088,2088,1872,"1988-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000974","University Extension Building","University Extension Building","9544","T001",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","GEN - General Academic / Administrative Use","1333 Research Park Drive","Davis","Yolo","CA","95618","USA","1333 RESEARCH PARK DR",38.5389,-121.73267,"1988-01-01","OFF-CAMPUS","UNIV EXT BLD","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",2,32,3337,NA,28187,750,3284,0,647,0,782,4713,21324,66,26037,2150,28937,28562,28562,26037,"1988-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 8.4% / Fees 0.0% / Other 91.6%"
"DV-01-000976","Medical Pathology Trailer","Medical Pathology Trailer","4581","H301",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","549 Feline Road","Davis","Solano","CA","95616-5270","USA","CORE CAMPUS",38.52047,-121.7555,"1988-01-01","ON-CAMPUS","MED PATH TR","5 - Wood Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,14,2100,NA,2100,0,102,0,0,0,0,102,1809,8,1911,189,2100,2100,2100,1911,"1988-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000977","Chlorination/Dechlorination","Chlorination/Dechlorination","4589","E156",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","UNK - Unclassified","617 Putah Creek Lodge Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53256,-121.75696,"1988-01-01","ON-CAMPUS","CHLOR/DECHLR","3 - Ordinary Masonry","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,897,NA,897,0,171,0,0,0,0,171,644,5,815,82,897,897,897,815,"1988-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000982","University Services Building","University Services Building","9556","T002",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","OFF - Academic / Administrative Office","1441 Research Park Drive","Davis","Yolo","CA","95618","USA","1441 RESEARCH PARK DR",38.53895,-121.73208,"1989-01-01","OFF-CAMPUS","UNIV SVCS BL","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",2,36,16830,NA,33244,910,4174,62,742,0,1359,6337,23895,66,30232,3012,34154,33699,33699,30232,"1988-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 99.6% / Fees 0.0% / Other 0.4%"
"DV-01-000983","Arboretum Storage","Arboretum Storage","4597","E163",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","STR - Storage","488 La Rue Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53366,-121.75374,"1989-01-01","ON-CAMPUS","ARBORTM STOR","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,NA,350,NA,350,0,0,0,0,0,0,0,340,1,340,10,350,350,350,340,"1989-01-01","1991-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000988","Art Studio","Art Studio","4595","C107",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","CLS - Classroom","221 Cushing Way","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53812,-121.74896,"1989-01-01","ON-CAMPUS","ART STUDIO","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,39,5548,NA,7423,0,924,0,10,0,170,1104,5681,13,6785,638,7423,7423,7423,6785,"1989-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000989","Center for Equine Health Trailer","Center for Equine Health Trailer","4599","H303",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","OFF - Academic / Administrative Office","1140 Equine Lane","Davis","Solano","CA","95616-5270","USA","CORE CAMPUS",38.5216,-121.7525,"1989-01-01","ON-CAMPUS","CTR EQ TR","5 - Wood Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,NA,1365,NA,1365,0,103,0,4,0,0,107,1258,1,1365,0,1365,1365,1365,1365,"1989-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000991","Thoreau Hall","Thoreau Hall","9527","O007",NA,"03 - Davis","C - General Campus & Health Sciences","R - Residential","STH - Student Housing","533 Oxford Circle","Davis","Yolo","CA","95616","USA","533 OXFORD CIRCLE DR",38.54681,-121.76397,"1989-01-01","OFF-CAMPUS","THOREAU","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",4,46,15803,NA,45757,10846,1655,156,0,0,83,1894,37658,28,39552,6205,56603,51180,51180,39552,"1989-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 0.0% / Other 100.0%"
"DV-01-000993","Geotechnical Centrifuge","Geotechnical Centrifuge","4574","N061",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","UNK - Unclassified","2655 Brooks Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.52662,-121.78462,"1989-01-01","ON-CAMPUS","GEOTECH CENT","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,22,2058,NA,3848,0,0,0,2058,0,0,2058,824,4,2882,966,3848,3848,3848,2882,"1989-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-000997","Primate Center Research Office","Primate Research Office","4610","S029",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","LAB - Lab / Research","178 North Colony Road","Davis","Yolo","CA","95616-5270","USA","COUNTY ROAD 98",38.54,-121.80551,"1990-01-01","ON-CAMPUS","PRIM RSCH OF","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,14,2112,NA,2112,0,368,0,0,0,0,368,1744,11,2112,0,2112,2112,2112,2112,"1989-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001000","Temporary Building 207","Temporary Building 207","4612","E153",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","UNK - Unclassified","375 Meyer Hall Bikeway","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53581,-121.75402,"1990-01-01","ON-CAMPUS","TB 207","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,15,5760,NA,5760,0,1320,19,27,0,208,1574,3724,26,5298,462,5760,5760,5760,5298,"1990-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001002","Bookstore Warehouse","Bookstore Warehouse","9563","T005",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","OFF - Academic / Administrative Office","2828 Cowell Boulevard","Davis","Yolo","CA","95618","USA","2828 COWELL BLVD",NA,NA,"1990-01-01","OFF-CAMPUS","BKSTR WAREHS","3 - Ordinary Masonry","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,24,26940,NA,28236,465,372,91,138,0,464,1065,25816,21,26881,1355,28701,28469,28469,26881,"1990-01-01","1990-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 10.0% / Other 90.0%"
"DV-01-001006","Temporary Building 206","Temporary Building 206","4611","E155",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","UNK - Unclassified","370 Bioletti Way","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53563,-121.75437,"1990-01-01","ON-CAMPUS","TB 206","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,NA,5731,NA,5731,0,1143,30,0,0,377,1550,3663,28,5213,518,5731,5731,5731,5213,"1990-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001008","Aquatic Weed Laboratory","Aquatic Weed Laboratory","4630","N059",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","2745 Levee Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.52446,-121.7848,"1991-01-01","ON-CAMPUS","AQ WEED LAB","5 - Wood Frame","P - Permanent","2 - Good","X - Zero ASF defaults to Other Funds OMP Eligibility","X100 - OMP 100% Other Funding","NX - Not Owned, Other Charge",1,15,2422,NA,2514,0,418,0,0,0,0,418,1875,10,2293,221,2514,2514,2514,2293,"1989-01-01","1989-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 0.0% / Other 100.0%"
"DV-01-001014","Fleet Services Trailer Campus","Fleet Services Trailer Campus","4639","G070",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","OFF - Academic / Administrative Office","760 La Rue Road","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53399,-121.75969,"1991-01-01","ON-CAMPUS","CENGAR TRLR","5 - Wood Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,15,1440,NA,1440,0,99,0,0,0,80,179,1076,8,1255,185,1440,1440,1440,1255,"1991-01-01","1991-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001015","Silo South","Silo South","4644","E164",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","STH - Student Housing","430 Hutchison Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.5382,-121.75303,"1991-01-01","ON-CAMPUS","SILO SOUTH","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,27,13847,NA,24871,6626,1868,115,0,0,511,2494,20258,76,22752,2119,31497,28184,28184,22752,"1990-01-01","1990-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 71.8% / Other 28.2%"
"DV-01-001016","Center for Health & Environment Insectary","Center for Health & Environment Insectary","4642","H317",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","1318 Old Davis Road","Davis","Solano","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"1991-01-01","ON-CAMPUS","INSECT","4 - Incombustible Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",1,NA,128,NA,128,0,0,0,0,0,0,0,90,1,90,38,128,128,128,90,"1991-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001017","Chronic Accelation Research Unit Modular Office","Chronic Accelation Research Unit Modular Ofc","4613","N063",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","2710 Hutchison Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53899,-121.78402,"1991-01-01","ON-CAMPUS","CARU MOD OFC","5 - Wood Frame","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,18,2313,NA,2313,0,164,0,0,0,133,297,1605,9,1902,411,2313,2313,2313,1902,"1991-01-01","1991-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001019","VMTH Office Annex","VMTH Office Annex","4637","G071",NA,"03 - Davis","C - General Campus & Health Sciences","M - Health Science","THO - Teaching Hospital / Clinic","1120 Vet Med Mall","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53216,-121.7635,"1991-01-01","ON-CAMPUS","VM OFC ANNEX","5 - Wood Frame","I - Interim","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,13,3621,NA,3576,45,212,0,0,0,84,296,3023,12,3319,257,3621,3599,3599,3319,"1991-01-01","1991-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001024","Unitrans Bus Wash Facility","Unitrans Bus Wash Facility","4619","G072",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","SPT - Support","806 Garrod Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53255,-121.75948,"1991-01-01","ON-CAMPUS","UNITRNS BWSH","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,24,1200,NA,1200,0,0,0,0,0,0,0,1175,1,1175,25,1200,1200,1200,1175,"1991-01-01","1991-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001026","Avian Science Environmental Building","Avian Science Environmental Building","4615","E160",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","430 Bioletti Way","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",NA,NA,"1991-01-01","ON-CAMPUS","AVSCI ENV BD","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",1,17,767,NA,767,0,0,0,272,0,0,272,354,3,626,141,767,767,767,626,"1991-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001029","Walter A. Buehler Alumni Center","Buehler Alumni Center","4636","C108",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","OFF - Academic / Administrative Office","530 Alumni Lane","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53517,-121.74824,"1992-01-01","ON-CAMPUS","BHRL ALUMNI","3 - Ordinary Masonry","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,55,13113,NA,22912,0,4480,100,286,0,834,5700,13970,61,19670,3242,22912,22912,22912,19670,"1991-01-01","1992-01-01",NA,NA,"Official CAMPUS OMP Fall 2014: State 2.7% / Fees 0.0% / Other 97.3%"
"DV-01-001032","Academic Surge Building","Academic Surge Building","4632","E159",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","OFF - Academic / Administrative Office","455 Crocker Lane","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.5353,-121.75291,"1992-01-01","ON-CAMPUS","ACADMC SURGE","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",2,46,62795,NA,125590,439,29873,143,1643,0,2257,33916,82958,285,116874,8716,126029,125810,125810,116874,"1992-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001040","John D. Kemper Hall of Engineering","Kemper Hall","4633","E157",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","CLS - Classroom","545 Bainer Hall Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53699,-121.75491,"1993-01-01","ON-CAMPUS","KEMPER","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",3,57,58614,NA,187147,1753,42658,512,7092,0,3372,53634,112724,364,166358,20789,188900,188024,188024,166358,"1993-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001043","Quad Parking Structure","Quad Parking Structure","4645","B072",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","PRK - Parking Structure","400 Howard Way","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.54445,-121.74945,"1993-01-01","ON-CAMPUS","PARKING NE","1 - Fire Resistive","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UC - UC Owned, UC Constructed",3,42,92690,NA,281309,412,7762,36,1107,237906,47,246858,3872,10,250730,30579,281721,281515,43609,12824,"1993-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 0.0% / Fees 0.0% / Other 100.0%"
"DV-01-001049","Insectary Trailer","Insectary Trailer","4652","P044",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","UNK - Unclassified","3020 Bee Biology Drive","Davis","Yolo","CA","95616-5270","USA","CORE CAMPUS",38.53652,-121.7899,"1993-01-01","ON-CAMPUS","INSECT TRLR","4 - Incombustible Frame","R - Relocatable","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UF - UC Owned, No Cost to UC",1,NA,720,NA,720,0,0,0,0,0,0,0,504,1,504,216,720,720,720,504,"1993-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
"DV-01-001051","Center for Neuroscience","Center for Neuroscience","9879","T021",NA,"03 - Davis","C - General Campus & Health Sciences","G - General","LAB - Lab / Research","1544 Newton Court","Davis","Yolo","CA","95618","USA","1544 NEWTON CT",38.53868,-121.73366,"1993-01-01","OFF-CAMPUS","CTR NEUROSCI","3 - Ordinary Masonry","P - Permanent","2 - Good","S - Zero ASF defaults to 100% State OMP Eligibility","STND - Standard OMP Funding Eligibility (based on program)","UP - UC Owned, UC Purchased",2,31,11000,NA,18474,1013,4668,55,226,0,684,5633,11337,59,16970,1504,19487,18981,18981,16970,"1993-01-01",NA,NA,NA,"Official CAMPUS OMP Fall 2014: State 100.0% / Fees 0.0% / Other 0.0%"
